path,label
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5560.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3111.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_377.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1706.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6069.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1060.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_411.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4118.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3677.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2569.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5206.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3663.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5212.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1074.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_405.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_363.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1712.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem678.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5574.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3105.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem650.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6055.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2233.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4642.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4124.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2555.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3893.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem136.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem122.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1048.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_439.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4130.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2541.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3887.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5548.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2227.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3139.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4656.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6041.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem644.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4865.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3878.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4871.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1909.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4681.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4859.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6096.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem693.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1921.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_388.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2596.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3850.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3688.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2582.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3844.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem687.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6082.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1935.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4695.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5004.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3475.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_613.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1262.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem308.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1504.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_175.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3313.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5762.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4468.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3307.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2019.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5776.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1510.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_161.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_607.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1276.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6519.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5010.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3461.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6531.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem334.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5038.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2757.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3449.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4326.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4440.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5986.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2031.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6257.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem452.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1538.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_149.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem446.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6243.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4454.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5992.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2025.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2743.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4332.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem320.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6525.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_808.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2970.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5979.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/29 (8).jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2964.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2794.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_834.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem491.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6294.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4483.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5945.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5789.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4497.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5951.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6280.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem485.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1289.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_820.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2958.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2780.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3501.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5170.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6479.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1316.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_767.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1470.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5616.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2179.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3267.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4508.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5602.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3273.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1464.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem268.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1302.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_773.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3515.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5164.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_983.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem240.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6445.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4252.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2623.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2145.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4534.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem526.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6323.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1458.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6337.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem532.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2151.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4520.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4246.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3529.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2637.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5158.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_997.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6451.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem254.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2804.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem12.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5819.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2810.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_968.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4291.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2838.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_798.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_940.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6486.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem283.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/28 (17).jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5831.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3298.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2186.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5825.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2192.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_954.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/mildDem297.jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6492.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/29 (17).jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4285.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3065.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5414.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1672.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_203.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_565.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1114.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5372.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3703.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5366.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2409.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3717.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4078.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_571.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/30 (4).jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1100.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6109.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1666.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_217.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/32 (11).jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3071.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5400.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6121.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1896.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4736.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3059.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2347.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5428.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2421.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/31 (18).jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4050.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_559.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1128.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6647.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6653.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2435.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_89.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4044.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4722.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2353.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6135.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/30 (18).jpg,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1882.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1869.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4911.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3918.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_62.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_76.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4905.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2384.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1855.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6684.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4093.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3924.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4087.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3930.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5399.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6690.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1841.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1699.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2390.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4939.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6691.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5398.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3931.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4086.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4938.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2391.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1698.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1840.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1854.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2385.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3925.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4092.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6685.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_77.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4904.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4910.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1868.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_63.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3919.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4045.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_88.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2434.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6652.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1883.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6134.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2352.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4723.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_5429.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2346.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_3058.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4737.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1897.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6120.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_6646.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1129.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_558.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4051.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_2420.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_1101.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_570.png,0
/Users/benrandoing/Downloads/archive/GANAugmentedAD/MildDemented/fake_ad_4079.png,0
